id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,2.3938483259468504e-06,5.997552892281442e-08,9.796169598510815e-06,0.0001791263219714554,1.2513300437803291e-06,5.722608084290352e-06,2.3529341172348244e-05,4.50333144585921e-08,1.8075332278750571e-09,3.5562267728005003e-07,2.0574127987073213e-06,7.893793207203075e-07,1.7744377819903552e-08,6.636157711139573e-08,4.7748476846509145e-06,7.054665332881103e-07,6.77308243340293e-07,3.8722335368432055e-07,0.013569999966186796,1.3626046048446116e-06,2.9658902160100775e-06,6.933526420127362e-06,2.396643008941672e-06,2.0096231398204666e-06,0.0012718336444902765,0.00010586528856467597,1.1046168936574178e-05,0.0005101151268038172,0.0002454210110717271,2.8742233407576367e-07,0.0001236798611016856,9.807917080829572e-06,6.07381894768181e-07,3.0484004547709054e-07,2.2095745016164327e-07,2.157661781531383e-06,2.807458587916829e-05,6.003216979969335e-07,1.6270646765488698e-06,2.495334364712782e-06,6.245347876282533e-05,4.5723745434970835e-08,4.0030107946828166e-06,0.9735164893836148,7.788103979045485e-07,3.3537636064558184e-07,3.7801273709704076e-07,1.223562409833682e-06,1.241863807329515e-07,0.0004337877071674745,4.725612418938461e-06,7.98571246810661e-06,3.261318212119636e-05,2.688012405182318e-07,6.6981813892891e-07,7.618993823114466e-08,2.9164032236120403e-06,2.7015279638866728e-05,1.2200034801834664e-05,1.7406620397939244e-06,0.00038866168482747495,1.8989699720349158e-06,0.00010417738422799701,3.5055458529459567e-06,7.581981889541932e-10,1.0137581149239242e-05,1.417816952290187e-06,1.0922905586413939e-05,1.0722947951589527e-06,5.6614251357770566e-05,6.1872281178426725e-06,7.837023719734789e-05,1.4029597757990786e-06,0.005040748572105449,3.9357898421667005e-08,1.0046566507146776e-05,8.96573026381105e-05,0.0011992056442569835,1.0630036640207148e-07,0.0001986750060038688,1.362030499790891e-07,1.7726080197251106e-06,6.694415166061256e-08,1.0746673248664801e-07,6.552653535462613e-08,2.789193267214635e-05,0.0006239621376060607,1.7917981608456727e-05,3.4893808440128092e-06,1.3028800055180202e-05,9.61542384687788e-07,2.920414476423133e-06,6.316837096868343e-06,1.178900268534465e-07,8.419106773224347e-09,4.740678180746195e-06,0.0016667640194593216,0.00014045874840703176,4.502250950771776e-05
36,8.515093173980353e-12,4.0979782884990217e-13,1.1209089258719136e-18,6.084133591895224e-16,6.974849202063602e-11,2.316238153567072e-10,5.88144448225742e-18,9.552927366812189e-13,3.53001918261231e-14,1.3822451366457518e-08,1.4404758900281722e-09,3.843739218215016e-14,7.080241465245776e-14,1.3123679980324697e-07,1.752273707399806e-09,4.727889134592132e-13,2.9314339283046405e-08,2.4114786002736298e-17,2.310326970620464e-12,1.42728750930622e-14,2.08854903523877e-09,2.692863880283892e-10,2.579030879730328e-12,3.123596495409986e-12,1.9930606779454298e-16,4.274452195795057e-14,9.864064671286773e-10,4.764738591672248e-16,1.8753353751320107e-13,2.1142628232918624e-13,4.553432520995938e-23,2.1133937802450503e-10,2.2996914928489104e-13,1.5739698436160755e-09,7.084057731628859e-20,5.461407145868696e-10,9.994984817230158e-20,3.2900139163338513e-21,9.861928683589617e-14,4.002658202946175e-15,6.551789676644286e-21,1.284487950250045e-12,6.293996455495618e-16,3.840228209189945e-19,3.3021988688757785e-12,2.4511977060048214e-19,1.5198042905120763e-05,3.0068519068327363e-22,1.7667743449560516e-13,4.721537515209238e-09,7.657745393190981e-19,1.5519154315308265e-06,6.881267585568069e-16,7.483251237245832e-10,3.7918974548071573e-07,8.729733694639647e-11,1.452692022926853e-06,8.658450284500165e-23,6.997285918217732e-24,7.643448307344057e-16,1.01153551148311e-14,1.0660024944464076e-13,9.49117021166722e-12,1.4750151845182925e-15,8.523281943945389e-05,3.919021250365944e-11,2.996849134614388e-11,2.535596206848004e-24,7.225143120501613e-13,3.319540743733921e-14,7.031277601730778e-14,4.4806894539790873e-17,2.782316250467808e-12,9.692136477057677e-23,0.999890608336973,2.3094288028886306e-08,4.13004258732299e-21,2.0140568855029555e-10,2.6964558972386676e-06,3.349546872330643e-13,1.781848784768634e-08,5.913840312786465e-21,3.944698777552308e-23,8.150503289767933e-07,4.6749408247977e-12,5.594717719146764e-21,1.832808281262482e-17,3.755011048610086e-21,1.8347981166066784e-06,3.0778153936495544e-19,1.3740663046823707e-17,1.386527578758749e-11,1.0708195360400952e-13,7.360568009725157e-11,6.392747707068569e-19,1.416408123945526e-17,4.421466711832043e-19,2.774431218052141e-10,7.920738971939758e-12
39,9.976013956525922e-08,1.873243985792343e-10,3.5545375675637785e-11,1.3528511337974356e-08,3.2018040163324237e-10,7.881975763099442e-08,9.02608536511867e-13,3.557560015673952e-12,1.8441457205211336e-12,6.010686021908065e-07,1.3227194445377943e-09,4.1891059102929413e-14,1.7513176237941352e-09,8.854368271694719e-13,1.3204492160250514e-09,1.1435690689544744e-12,1.8178908338525732e-07,6.8841034843013415e-15,7.630970481051662e-11,1.2114816299191276e-08,1.5212836601510788e-11,2.0851585768324176e-07,4.9825370778574294e-12,1.8059296513543955e-13,2.5268033347716023e-10,1.3095184264562122e-12,1.9716984773157326e-05,2.3781851931183672e-08,1.654854943206404e-12,2.411396403872087e-12,3.2783389156455433e-19,1.1561910451944858e-06,2.4709050911426536e-10,5.843486474790433e-10,3.623976284148425e-12,2.066464565661629e-10,6.147093466128635e-12,3.0152237155679605e-13,5.173911893947874e-07,9.335170729128043e-10,3.235342312852728e-13,2.7631185382506553e-07,1.5249191662936408e-09,5.262858297556522e-10,2.290734704475975e-08,2.5245981464993385e-13,2.6007070817970407e-06,8.346048850455531e-15,4.7676401362315365e-12,4.643404440504866e-09,2.395671374036854e-10,3.079206811698933e-05,2.8032083538512913e-13,2.0194822569775444e-10,2.077578986630349e-06,1.399126281964963e-09,3.913768673375971e-06,1.7021384774951826e-13,5.652850843690077e-11,6.613586366705485e-09,2.9163829644846513e-09,2.1294430607719058e-08,4.899820701740773e-11,2.2607888525239718e-08,4.879635579028198e-07,2.5381134769762387e-08,3.056182162484142e-10,6.2167505614082806e-15,1.9681618920713103e-06,2.3063541539016646e-09,5.685421519549283e-14,1.2182787425244897e-11,3.19059219871722e-08,1.4909430855519367e-13,7.893673775663063e-08,0.9999277208921545,4.3740059370164527e-07,2.6899244091847088e-08,4.505044780881439e-06,8.421406540675922e-11,1.4814204243897792e-12,2.2855136857113e-13,1.70541213302993e-12,1.9807748206702723e-06,3.583330414674844e-08,2.8239843038901825e-10,2.657516543985105e-12,1.877702693614496e-12,1.628949169893142e-07,5.705992749332556e-11,6.890385397573294e-09,1.969506702664623e-12,3.678645616435061e-11,3.053794318283432e-13,2.7884088442987016e-10,7.551961818200058e-12,3.154112627710269e-09,1.6177014213130523e-07,6.596395073263333e-11
41,2.0043666487687895e-06,3.193161947221713e-07,6.432824128185143e-06,4.16700037649484e-06,3.4695341708046736e-07,7.286991382205554e-07,2.2306575914869975e-07,2.3175375424173995e-06,1.9136728028261813e-07,3.2249254282344974e-08,0.9957939333707635,7.014682630331415e-08,7.240248887057481e-07,1.7074359731931082e-06,1.0231050856243903e-06,4.496824149393737e-08,5.273561032200418e-06,2.2440187931690354e-08,5.9987401210439026e-06,1.410749581762179e-07,8.094977629472728e-06,2.270689191171741e-05,2.8776180194153697e-06,1.1567772262544282e-08,6.255635753915891e-08,1.2541371616301939e-08,1.0272810399798294e-05,3.8628754910128043e-08,8.213877141495662e-07,4.248550265161157e-08,6.758585126259748e-07,0.0004445882804515617,2.4029322171553583e-06,1.1587257881277355e-06,1.5546304485778428e-07,2.3545848159029655e-05,1.5956653243900914e-08,2.6045869387601312e-11,1.3538040044707912e-08,1.9205787741410476e-12,3.477401290507771e-11,8.718612925311837e-09,1.7843868750431501e-06,4.478412845096199e-07,0.000365453313087734,1.018717786350142e-07,0.00011376751769687845,3.5024009551909716e-11,3.05089501160533e-09,0.0019641205864928905,1.7491654098331857e-09,3.770680157899666e-06,3.708373712228794e-08,1.1380193506944936e-06,1.454766312589325e-08,2.178882693217101e-06,8.525743504488051e-06,2.978200981675435e-10,9.412155956524534e-09,3.7556923558226327e-10,3.251216986536664e-07,9.19505908778861e-07,1.9474871909592244e-07,2.9514420865776354e-08,3.6908310021730055e-05,5.196640312007789e-08,1.5415767420376605e-06,1.7818075431124307e-08,1.617836511168114e-05,2.5989182011589514e-07,1.673340012218809e-08,3.992056405913765e-08,2.437657429547919e-08,1.0122963453344624e-06,5.096002560754379e-06,5.2765352472431745e-06,2.831392243303703e-10,4.915901472699108e-07,1.610796041635409e-07,2.1670517179778543e-06,1.9835118043699152e-07,1.4548257613164117e-06,9.829151814237522e-11,1.0086582149978242e-05,5.101644736954108e-06,3.826402689438872e-10,5.4755352051785354e-08,5.050613956681352e-10,9.373765303442234e-07,7.595092030892115e-07,9.172741727111466e-06,2.4925622275356708e-06,0.0004706751361998282,5.951867504485934e-05,0.000548848374134983,1.496418687609474e-08,7.873429373649854e-10,1.455020119916347e-07,1.5260045571005004e-05
44,5.958814294017206e-10,7.342240615922317e-10,6.116909900087077e-10,1.050848095190271e-06,2.8495735633612793e-08,9.244414063128351e-10,6.582510158510253e-08,1.8027435251668305e-07,2.1607079703301533e-08,3.0052567361961744e-09,1.8719896227965238e-09,1.1751035097645016e-06,4.696216451133708e-07,1.803180486196621e-06,1.1934579036519485e-08,5.650951500669865e-09,7.639430001538387e-11,6.635705441778472e-08,5.411213980428398e-09,1.268574035682674e-07,2.5015249843387667e-08,4.395912110409385e-09,7.297860985077534e-08,7.958890470923889e-08,7.526292014349606e-09,2.6334434882342955e-07,1.2021549101171386e-08,3.668990772814925e-11,7.434116718879956e-06,2.6056505962869415e-09,4.240482140203447e-07,1.1911915393462787e-08,5.582871146226582e-09,1.3276138871367487e-07,1.624896963637325e-10,1.5957816794099106e-08,8.056887558406602e-08,5.843490873628788e-12,6.667258095190209e-09,2.4600670971910605e-08,1.7331510346443733e-12,2.4788273770660305e-11,1.1928794557055662e-10,3.811119197774839e-08,2.2301371131535618e-11,9.854664137230015e-08,7.308175841109634e-06,3.1634228014355687e-10,6.103385875735992e-07,3.445106232824159e-08,8.071022409166263e-08,7.904269635475537e-10,0.999742476646494,8.902019841876247e-05,5.340218334402954e-07,7.493951030914986e-08,4.647733224482779e-09,3.6275061113899693e-10,2.1476981710293246e-10,3.0804625729394307e-11,6.993718021444905e-08,1.9712018734914547e-09,4.7357502394677386e-07,2.65023841582555e-09,1.0659377269709479e-09,9.853898270834785e-08,1.8208744721620314e-07,1.4898007699236279e-08,8.802683449142925e-09,0.00011961126821177271,2.194650238304661e-08,1.222712316320347e-09,1.5839453684248408e-11,2.4354977646110242e-08,2.5517689574714893e-09,2.3366706094574752e-07,1.7089217472123022e-10,3.5363790432800845e-10,1.998540084890051e-10,1.4558598954330301e-05,9.162544291818691e-08,2.2001118931215226e-07,1.2828000040876085e-11,3.687374876742264e-07,5.061547517729537e-10,5.705429869916575e-09,4.0961609514235116e-06,2.8045367229262744e-10,1.403992889861422e-09,1.1064331796454315e-09,3.807917559634055e-09,1.5960564571722245e-08,1.5011072807902754e-06,1.5175270915789856e-06,1.264915149081286e-08,5.798734690478435e-11,1.3951527146640372e-06,1.4831558058713054e-11,1.5547398817980737e-06
46,2.388264844882339e-07,2.999547071033401e-06,7.848055652430849e-08,7.637179948322332e-05,1.4434996035921505e-06,1.1371980551164551e-05,1.7707736968039148e-07,2.1350337008272954e-07,1.1577638044580734e-08,6.05640900707202e-07,0.00019431782070118011,9.561259151759365e-08,1.0431099553676428e-05,5.036520221492157e-06,1.1998294847376562e-05,1.097819753788292e-06,0.00029368671719434393,1.0844622663814467e-09,0.00013554327948204253,5.5266911677509615e-08,1.3271104332345633e-05,8.69905384281405e-06,8.272089291536581e-05,4.110272557073361e-08,1.2483629204954735e-07,7.594986478792547e-05,4.610946312240153e-06,6.9772165790342176e-06,6.245313915717804e-07,1.3969664992346595e-07,3.786159489128438e-10,0.00014850391287167126,2.1575137404583155e-06,1.3606395538979347e-05,8.883100542643393e-10,0.00015471709350573914,5.906878856150229e-07,5.436339774374392e-12,2.383791501317853e-07,1.6603747854467353e-07,2.2556400118863386e-11,3.5622149045823025e-05,2.518615513055846e-08,1.801535675039857e-06,4.072618567555986e-06,2.894113379027793e-07,0.9558163775602501,2.7379368895989273e-12,9.130833280969207e-08,0.00010616814650259299,2.27192958174929e-06,0.009110228741321327,2.354728728049238e-06,0.0007424033661009358,4.392556465967494e-06,1.3354779544518875e-06,0.020157549983510686,1.039526986739206e-09,3.1729046489529245e-09,4.610672480986647e-08,0.0016089551803824423,1.3792109478211624e-07,0.0010095176513081315,1.317000164239823e-07,3.473277826651632e-05,0.00019102226332330506,0.0002053428878880002,4.995546651503431e-12,4.1656895254133186e-07,1.1094766390177678e-05,1.269052815119301e-07,8.005397928488671e-07,5.480825836217975e-07,2.947219231473043e-10,0.006864057863958769,0.0018139527844166403,3.824260485323829e-09,0.00030821359151235716,0.00010542669420101516,1.6463804129400655e-05,1.7506513760956515e-05,2.5620723874900675e-08,2.932444631091358e-10,9.906420263075668e-05,7.272639123703069e-07,3.119436651191851e-09,7.934281017445105e-05,4.0607958764917836e-08,0.00015752286208547316,1.7329698728528919e-09,5.038196081746332e-09,7.877822110533545e-05,7.012575833407209e-05,1.857482718199702e-05,6.145497672757267e-08,1.387570035059283e-07,1.4158933270072435e-08,3.6328136906321954e-05,2.6841481897655555e-05
47,2.9991338410859396e-06,1.3139528873031511e-06,0.0002496186088416048,5.63004143846457e-06,5.147823782186158e-07,4.513588161017416e-06,0.0005769384176919007,1.1359700383962699e-07,2.5308007886203964e-05,3.365362898074323e-07,2.6111692861201823e-07,1.5635566964853853e-08,1.7207275237416088e-07,1.8962382309998935e-07,1.7953497586837818e-08,1.7051213927495722e-06,8.398971152617967e-09,0.0003799115900410191,2.382569662008288e-08,3.5260961059325266e-05,1.4179448229713172e-05,9.269953251384931e-10,1.7129754063835235e-08,3.148745303470898e-08,8.722453998024898e-08,4.869335634545032e-08,9.518704594293566e-07,1.7406136172301224e-06,5.982406732012697e-09,1.9787184202510282e-07,1.3012066753560992e-07,0.0007971335405880397,0.0007764259300768538,0.0027486359398782812,2.271909138947628e-05,2.3873240391967105e-08,0.00022315136999051977,1.911236531372426e-05,5.577307122023058e-07,1.79980248442294e-05,0.0005877519592147433,1.81282435837261e-06,2.6736926658463747e-07,3.1044531512263218e-06,8.63922187551057e-07,0.9851066424516595,4.2451353745972163e-07,4.034503717753491e-06,2.6535235258334623e-09,4.262775239630365e-08,3.7202722357630072e-06,1.712530724969895e-05,2.3619157927910537e-06,9.620077203862273e-09,1.7900408833993644e-06,6.35284955899499e-06,6.83273200954014e-11,4.405121506749035e-07,0.00322396394778408,2.3030472393769557e-05,6.391748923360387e-05,2.0212965743852055e-07,3.517766330736986e-07,1.0949114632153865e-07,6.896312495749395e-10,7.193668529406982e-05,9.814837834227556e-09,2.8897800612573103e-07,1.2708307714586428e-05,0.0008705987078505822,1.680270823224819e-08,4.70012697236814e-08,2.770308477657735e-07,1.0776590751135622e-08,1.087174963924339e-08,2.7162664551865247e-08,7.561766599061423e-07,1.8305588521194114e-07,2.656522441991833e-07,0.0011469486207798258,4.85098700398515e-07,5.729970060619293e-06,0.0017362035258057767,3.916219638628511e-07,0.0011730231610123222,8.93602554310115e-06,6.557997901400033e-08,1.9357119557331263e-06,1.3808780736295113e-09,2.510898949554267e-06,7.338926358443788e-06,5.315134634639049e-08,4.427696473382963e-07,4.607933118401651e-09,2.3701257984759264e-06,3.863556389712872e-08,2.1102389148336173e-08,5.362278203157601e-10,3.546215521046437e-08
51,1.9500945926704403e-05,4.380813838808239e-06,0.00019461574439205443,2.5580537657157723e-05,3.9257917508436885e-06,8.617996962380846e-06,2.999720479561236e-05,0.0001264769133462354,4.3876951642370546e-07,2.2381296757275778e-07,0.0004942255566760262,3.1334836812326225e-06,7.036796356251947e-07,1.8182309698348427e-07,2.3805784855580066e-07,2.2093136175173587e-06,5.717749413382221e-07,3.275825992539413e-07,2.0517252021382716e-05,7.765078027865865e-06,1.989869934453324e-07,1.684061178757918e-06,1.3002493777068474e-06,2.2221287192416145e-07,4.274617121403265e-06,2.393171647414153e-06,6.457871309629858e-05,3.188573609318248e-06,5.135474975055064e-06,1.4888681959914887e-07,0.00022968468022949826,8.796190391587288e-07,7.791575042324808e-05,2.257169612094041e-06,7.806868116364255e-07,1.650994720100959e-05,2.012965865577478e-06,1.0524144569096617e-07,3.5397341566434894e-07,3.466212005761988e-09,1.8172217531004731e-06,6.327309525565249e-09,5.408158364228174e-05,2.90315624353822e-05,0.0009997381518008668,4.814402115002973e-07,3.537083074396009e-08,3.863599383923379e-07,7.4042451886177905e-09,8.431724926428476e-06,3.372183386144559e-06,1.093876553240857e-07,2.92683764300613e-07,1.0014508949092823e-06,1.3813486839940233e-06,2.3446411306765353e-06,2.0576907712109738e-06,6.3256997615095536e-06,1.363281793607882e-05,4.668569142780401e-07,1.0473842697487454e-05,3.578774731707734e-05,2.9831820531461383e-06,3.1650968981323976e-06,9.115908649722224e-07,9.08851338472894e-06,5.717538249716316e-07,0.00047435789886733393,0.00044360950810114994,0.001882296819834168,3.5885183842921246e-05,7.28872336109124e-05,7.925667224225373e-07,0.9934373819024046,6.3496027163328165e-09,2.0726142452416625e-06,1.4069852112621986e-05,2.72379664234004e-06,1.0610645083009794e-07,7.805213807098369e-05,2.849098874201892e-07,8.862316138060756e-05,5.716135203358998e-07,7.752706622039497e-07,7.050145765568523e-07,3.4318258297176575e-05,0.0003910914775160807,1.1311608677739268e-05,7.583126392049276e-07,9.234527147764566e-06,0.0003515089901479734,7.186049414645253e-07,6.676050621272428e-05,3.7647486563817966e-07,2.0480160298705323e-06,1.3303204682826186e-06,1.4891308019494438e-06,1.1545127935090706e-07,4.849216416042924e-05
52,1.9346137985428811e-07,3.3655893559571975e-07,3.094156860175877e-09,7.645275141078383e-09,1.4405725446843407e-07,6.509662018768307e-09,3.2681929736402623e-07,4.3036486468456656e-05,6.003208001950507e-07,2.6335336475241796e-06,5.030160590999194e-07,0.00029289857452484863,3.478919646460134e-08,0.9986894788802229,1.3337032718574414e-05,5.050085719671712e-07,9.797948978625848e-09,2.9694846343645053e-05,1.091881799933717e-07,4.655966841305461e-05,7.896750036528476e-07,7.804089109095024e-10,2.4878332940624636e-07,2.219159798437463e-09,1.4496043555890389e-08,1.1589804917299687e-08,6.0322463241551175e-06,2.2918236738425717e-10,6.563298306941707e-08,3.0600063587718866e-09,1.0782316276150998e-08,5.4994956685447135e-08,1.9956448588931134e-07,1.5994046030344415e-05,2.1410430434461923e-10,4.858540887932797e-07,8.159019798638496e-09,5.843060378807616e-11,7.531902328331334e-09,3.4276659267633835e-11,9.423114405029755e-12,6.586464114848626e-08,3.289335209275321e-09,4.8555966288471565e-09,1.6587109584615275e-08,6.086104256080452e-08,3.4217743441840447e-06,1.3905943544063955e-07,6.71227910164314e-05,4.6212936298866696e-05,2.353313002001489e-09,2.0104105929425207e-09,0.00044030172972037477,1.175691121885695e-05,2.809673652598406e-07,9.62840023424687e-07,1.9030767017492033e-08,2.2094285032423323e-09,3.0402736117189575e-09,1.0799816694060213e-09,2.3150259166445947e-07,1.3291928121051442e-09,3.1570200555975813e-06,7.002021990768277e-08,1.8348748133714233e-08,3.2672446733876353e-07,2.56506254652437e-07,9.103834972105624e-09,2.384571777702509e-08,1.9362713540902517e-07,1.0626982266614769e-07,1.9224609288608715e-08,1.7416726241183013e-10,2.2677905031628262e-08,2.365681821199793e-06,3.305969735976302e-07,8.360750879535086e-12,2.4132702642553413e-08,1.878743639141159e-07,7.806790544536198e-06,0.0001465041477761641,2.2314829792848035e-08,6.005435390787216e-11,4.98176450115399e-05,3.500184503578779e-08,7.828657153330314e-10,1.5075843729448638e-05,9.926035292314071e-11,2.1376579342326234e-07,1.9730536153617122e-08,2.6245515680354805e-09,3.559676110818964e-06,3.343199303309212e-05,5.75769471838522e-06,3.677749058365074e-08,2.57932815724367e-06,4.1577604052400385e-10,1.886650550102428e-09,1.3059310660484147e-05
53,2.327218291356081e-06,3.0407163003053774e-07,1.9320715846503444e-09,1.1237224856596018e-06,8.478998999058203e-07,1.7798375509806434e-05,1.6266122668377676e-05,4.465736019832448e-08,9.252769587700814e-08,3.731936825278338e-05,5.017590384958186e-09,9.23102609273352e-05,3.423294720971278e-10,7.2639921096549585e-09,7.01427062494974e-08,1.386463471352574e-07,2.4407709275951733e-06,2.6870355276263127e-08,2.600510255110932e-06,3.624155432927818e-08,2.652851301296851e-07,1.56322735488857e-11,3.90080362612789e-09,1.6181533276838041e-09,2.3991954698725686e-07,2.2176978015266763e-08,1.2320479395133178e-07,2.5931330733157203e-09,8.363362848109516e-08,2.9623830876790624e-08,2.1506007070673185e-10,1.0328221198822701e-10,1.5241953879691523e-08,7.67394717010916e-07,9.205535373324587e-11,3.16674146552795e-06,3.9344068796249365e-08,2.829955572386366e-09,1.3786377869826385e-07,3.626450872537491e-09,8.868061154089335e-10,1.6945954953495137e-10,5.733678028070798e-10,1.819524709162994e-07,2.79432844249115e-09,4.1314374966931135e-09,4.0518943093975326e-08,6.927640663651599e-08,2.0605616767678388e-07,2.0029783668304173e-06,4.877508946231617e-08,2.5343948112659664e-07,1.979499941563166e-09,3.6217003423858164e-07,1.593453646752187e-08,2.3960313201299436e-08,1.937858239794702e-08,2.1620120179869712e-10,7.758441055954913e-10,1.3413315163856901e-05,3.311769610483496e-06,1.8874412478208501e-07,1.2134081419164532e-07,2.331805925666117e-06,3.7751054060922395e-11,4.3723593842171076e-07,1.903338128004386e-09,1.3458691694123902e-10,7.144908830957786e-09,0.0022458345798653427,1.5039398845245613e-08,0.996867837696477,7.010134539044281e-09,9.668426700058249e-08,2.3061997219081966e-08,1.1309346635216872e-08,2.7821265471249176e-07,3.763148073770936e-08,1.2208346988789463e-06,1.666822611963083e-07,0.0006787709528152779,3.844974180646521e-11,1.0141238343486701e-06,1.0491786480377425e-08,1.150170674328561e-06,1.0524942670043957e-08,3.355773770763772e-08,2.461174889745687e-09,8.772722847367916e-10,5.545094082824112e-07,7.098576409682095e-08,4.253935608209032e-09,9.532917589249364e-07,1.655961950069652e-07,4.778974743860603e-10,8.717089419893538e-09,2.1116390874717326e-11,1.1000692376092905e-10,3.308789347348234e-09
